label,message,cleaned
1,Black Friday deals! Save up to 70%.,black friday deals save number
2,HDFC alert: Your card suspended. Click link to verify immediately.,hdfc alert card suspended click link verify immediately
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
2,Kotak alert: Your card suspended. Click link to verify immediately.,kotak alert card suspended click link verify immediately
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
0,Holy living christ what is taking you so long,holy living christ taking long
0,I think chennai well settled?,think chennai well settled
1,Thanks for your subscription to Ringtone UK your mobile will be charged Â£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged,thanks subscription ringtone uk mobile charged numbermonth please confirm replying yes reply charged
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
1,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",rock yr chik get numbers filthy films xxx pics yr phone rply filth number saristar ltd enumber numberyt number numberp per number days stopnumber cancel
2,Low interest loan. Limited offer.,low interest loan limited offer
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,lol u drunkard hair moment yeah still number tonight wats plan
2,HDFC alert: Your account blocked. Click link to verify immediately.,hdfc alert account blocked click link verify immediately
1,Get limited offer on electronics. Shop now.,get limited offer electronics shop
1,Get buy 1 get 1 on shopping. Shop now.,get buy number get number shopping shop
0,No da..today also i forgot..,datoday also forgot
0,He is world famamus....,world famamus
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
0,Dunno y u ask me.,dunno u ask
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
2,Government subsidy approved. Claim now.,government subsidy approved claim
2,Kotak alert: Your PAN verification. Click link to verify immediately.,kotak alert pan verification click link verify immediately
0,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho",got part nottingham number hrs numbermiles good thing love man much numbermph hey ho
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,tomorrow going theatre come wherever u call tell come tomorrow
0,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",hey babe saw came online second disappeared happened
0,Im just wondering what your doing right now?,im wondering right
1,Get special price on groceries. Shop now.,get special price groceries shop
0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,mum say wan go go shun bian watch da glass exhibition
1,Get special price on clothing. Shop now.,get special price clothing shop
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
0,Please da call me any mistake from my side sorry da. Pls da goto doctor.,please da call mistake side sorry da pls da goto doctor
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,private number account statement number shows number unredeemed points call number identifier code number expires numbernumbernumber
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",numbers flirting txt girl bloke ur name age eg girl zoe number number join get chatting
2,HDFC alert: Your account blocked. Click link to verify immediately.,hdfc alert account blocked click link verify immediately
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
0,"yeah, that's what I was thinking",yeah thats thinking
0,"Hm good morning, headache anyone? :-)",hm good morning headache anyone
2,ICICI alert: Your account blocked. Click link to verify immediately.,icici alert account blocked click link verify immediately
2,HDFC alert: Your OTP expired. Click link to verify immediately.,hdfc alert otp expired click link verify immediately
0,Are u awake? Is there snow there?,u awake snow
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",hello darling today would love chat dont tell look like sexy
0,Good Morning plz call me sir,good morning plz call sir
0,Lovely smell on this bus and it ain't tobacco... ,lovely smell bus aint tobacco
0,Yeah my usual guy's out of town but there're definitely people around I know,yeah usual guys town therere definitely people around know
0,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day
0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",every king crying baby every great building map imprtant u r today u wil reach tomorw gud ninumber
0,Yo guess what I just dropped,yo guess dropped
2,Shipment delayed. Click to track.,shipment delayed click track
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,bought one ringtone getting texts costing number pound offering tones etc
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
1,Get special price on mobile. Shop now.,get special price mobile shop
0,In that case I guess I'll see you at campus lodge,case guess ill see campus lodge
1,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,want number anytime network mins number text new video phone five pounds per week call number reply delivery tomorrow
2,HDFC alert: Your OTP expired. Click link to verify immediately.,hdfc alert otp expired click link verify immediately
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry â¦ Head * ok but throat * wrecked. See you at six then!",evening v good somewhat event laden fill dont worry head ok throat wrecked see six
1,YOU ARE CHOSEN TO RECEIVE A Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,chosen receive number award pls call claim number number collect award selected receive valued mobile customer
2,SBI alert: Your KYC update. Click link to verify immediately.,sbi alert kyc update click link verify immediately
1,Get cashback on groceries. Shop now.,get cashback groceries shop
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,updatenow numbermths half price orange line rental numberminscall mobileupdnumber number callnumberoptoutjnumberq
2,Refund initiated. Confirm account.,refund initiated confirm account
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
0,U GOIN OUT 2NITE?,u goin numbernite
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,ICICI alert: Your unauthorized login. Click link to verify immediately.,icici alert unauthorized login click link verify immediately
2,Kotak alert: Your OTP expired. Click link to verify immediately.,kotak alert otp expired click link verify immediately
2,Kotak alert: Your OTP expired. Click link to verify immediately.,kotak alert otp expired click link verify immediately
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p pÂ£3.99,awarded sipix digital camera call number landline delivery within numberdays cs boxnumber mnumberbp numberyr warranty numberppm number p pnumbernumber
2,You received money. Approve UPI request.,received money approve upi request
1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or Â£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",urgent call number landline complimentary number tenerife holiday numbernumber cash await collection sae tcs box number hpnumber numberyf numberppm number
1,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,message important information onumber user today lucky day number find log onto url fantastic surprise awaiting
0,I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,miss much im desparate recorded message left day listen hear sound voice love
0,Ahhh. Work. I vaguely remember that! What does it feel like? Lol,ahhh work vaguely remember feel like lol
0,Ok then i'll let him noe later n ask him call u tmr...,ok ill let noe later n ask call u tmr
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",contract mobile number mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records
2,HDFC alert: Your unauthorized login. Click link to verify immediately.,hdfc alert unauthorized login click link verify immediately
1,Get limited offer on electronics. Shop now.,get limited offer electronics shop
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,next amazing xxx picsfreenumber video sent enjoy one vid enough numberday text back keyword picsfreenumber get next video
1,85233 FREE>Ringtone!Reply REAL,number freeringtonereply real
2,Kotak alert: Your unauthorized login. Click link to verify immediately.,kotak alert unauthorized login click link verify immediately
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wannumber win meetgreet westlife number u mnumber currently tour numberunbreakable numberuntamed numberunkempt text numbernumber number number cost numberp std text
1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,okmail dear dave final notice collect number tenerife holiday number cash award call number landline tcs sae boxnumber cwnumberwx numberppm
0,Stupid.its not possible,stupidits possible
2,SBI alert: Your card suspended. Click link to verify immediately.,sbi alert card suspended click link verify immediately
2,Mutual fund suspended. Verify.,mutual fund suspended verify
0,You still coming tonight?,still coming tonight
0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",number thing change sentence want number concentrate educational career im leaving
1,Get exclusive deal on fashion. Shop now.,get exclusive deal fashion shop
0,I want to be there so i can kiss you and feel you next to me,want kiss feel next
2,Account temporarily blocked. Verify identity.,account temporarily blocked verify identity
2,You received money. Click to accept.,received money click accept
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell friends plan valentines day lturlgt
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,current leading bid number pause auction send customer care number
0,Shall i get my pouch?,shall get pouch
0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,new years eve ok went party boyfriend si hey
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÂ£7. 50,number urgent numbernd attempt contact uu number call number bnumber number tcsbcmnumberwcnumbernnumberxx callcost numberppm mobilesvary maxnumber number
1,Lowest price guaranteed.,lowest price guaranteed
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,hi darlin hope nice night wish come cant wait see love fran ps want dirty anal sex want number man gang bang
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,congrats nokia number video camera phone call number calls cost numberppm ave call numbermins vary mobiles number close number post bcmnumber ldn wcnumbernnumberxx
1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",spook mob halloween collection logo pic message plus free eerie tone txt card spook number zed numberp per logopic
2,Kotak alert: Your OTP expired. Click link to verify immediately.,kotak alert otp expired click link verify immediately
0,Yun buying... But school got offer 2000 plus only...,yun buying school got offer number plus
2,Axis alert: Your card suspended. Click link to verify immediately.,axis alert card suspended click link verify immediately
1,Get festival sale on shopping. Shop now.,get festival sale shopping shop
1,Get limited offer on electronics. Shop now.,get limited offer electronics shop
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
0,Have you bookedthe hut? And also your time off? How are you by the way?,bookedthe hut also time way
1,Get 50% discount on electronics. Shop now.,get number discount electronics shop
1,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,heard unumber call night knickers make beg like u last time number xx luv nikiyunumbernet
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,dont know u u dont know send chat number lets find numberpmsg rcvd hgsuitenumbernumberlandsrowwnumberjnumberhl ldn number years
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
1,Get buy 1 get 1 on shopping. Shop now.,get buy number get number shopping shop
0,Hey... Very inconvenient for your sis a not huh?,hey inconvenient sis huh
0,Hey happy birthday...,hey happy birthday
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,free numberst week nonumber nokia tone number ur mobile every week txt nokia number get txting tell ur mates wwwgetzedcouk pobox number wnumberwq number normnumberptone
1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x CallsÂ£1/minMobsmore LKPOBOX177HP51FL,new number club dont fink met yet b grnumber number c u please leave msg numberday wiv ur area number reply promised carlie x callsnumberminmobsmore lkpoboxnumberhpnumberfl
1,Get limited offer on electronics. Shop now.,get limited offer electronics shop
2,SBI alert: Your unauthorized login. Click link to verify immediately.,sbi alert unauthorized login click link verify immediately
0,Thank you princess! You are so sexy...,thank princess sexy
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
1,"You are a Â£1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE",number winner guaranteed caller prize final attempt contact claim call number numberppmpoboxnumberbhambnumberxe
1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,yes place town meet exciting adult singles uk txt chat number numberpmsg
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
1,Get special price on groceries. Shop now.,get special price groceries shop
0,I think just yourself â¦Thanks and see you tomo,think thanks see tomo
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,Kotak alert: Your PAN verification. Click link to verify immediately.,kotak alert pan verification click link verify immediately
0,I'm leaving my house now...,im leaving house
1,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,sorry missed call lets talk time im number
0,soon you will have the real thing princess! Do i make you wet? :),soon real thing princess make wet
0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",hey babe sorry didnt get sooner gary come fix cause thinks knows doesnt go far ptbo says cost ltgt bucks dont know might cheaper find someone dont second hand machines right let know want babe
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost Â£1.50 min MobcudB more,next month get upto number calls number ur standard network charge number activate call number c wirenumbernet numberstnumberterms poboxnumber mnumber numberuz cost numbernumber min mobcudb
1,Get 50% discount on electronics. Shop now.,get number discount electronics shop
2,Axis alert: Your account blocked. Click link to verify immediately.,axis alert account blocked click link verify immediately
1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop numberpwk sprwm phnumber
1,Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x CallsÂ£1/minMobsmoreLKPOBOX177HP51FL,hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg numberday number lucy x callsnumberminmobsmorelkpoboxnumberhpnumberfl
0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",good evening sir al salam wahleykkumsharing happy newsby grace god got offer tayseertissco joinedhope fineinshah allahmeet sometimerakheshvisitor india
1,Get buy 1 get 1 on electronics. Shop now.,get buy number get number electronics shop
0,How. Its a little difficult but its a simple way to enter this place,little difficult simple way enter place
2,ICICI alert: Your card suspended. Click link to verify immediately.,icici alert card suspended click link verify immediately
1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p,want number get laid tonight want real dogging locations sent direct number ur mob join uks largest dogging network txting moan numbernyt ecnumbera numberpmsgnumberp
2,ICICI alert: Your account blocked. Click link to verify immediately.,icici alert account blocked click link verify immediately
1,Get free voucher on fashion. Shop now.,get free voucher fashion shop
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,next amazing xxx picsfreenumber video sent enjoy one vid enough numberday text back keyword picsfreenumber get next video
0,Yes. I come to nyc for audiitions and am trying to relocate.,yes come nyc audiitions trying relocate
0,If you r @ home then come down within 5 min,r home come within number min
1,Get buy 1 get 1 on mobile. Shop now.,get buy number get number mobile shop
0,"I'm home, my love ... If your still awake ... *loving kiss*",im home love still awake loving kiss
1,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,free tones hope enjoyed new content text stop number unsubscribe helpnumberp provided tonesnumberyoucouk
0,Good Morning plz call me sir,good morning plz call sir
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,hi im sue number years old work lapdancer love sex text live im bedroom text sue number textoperator gnumber numberda numberppmsg number
2,Kotak alert: Your account blocked. Click link to verify immediately.,kotak alert account blocked click link verify immediately
1,"Latest News! Police station toilet stolen, cops have nothing to go on!",latest news police station toilet stolen cops nothing go
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
2,Kotak alert: Your OTP expired. Click link to verify immediately.,kotak alert otp expired click link verify immediately
1,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,credits topped url renewal pin tgxxrz
1,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,burger king wanna play footy top stadium get number burger king numberst sept go large super cocacola walk winner
0,"I'll get there at 3, unless you guys want me to come some time sooner",ill get number unless guys want come time sooner
0,Dude im no longer a pisces. Im an aquarius now.,dude im longer pisces im aquarius
0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ltgt ish minutes number minutes ago wtf
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,gonna pick number burger way home cant even move pain killing
1,Get exclusive deal on clothing. Shop now.,get exclusive deal clothing shop
0,Alright took the morphine. Back in yo.,alright took morphine back yo
1,You have 1 new message. Call 0207-083-6089,number new message call numbernumbernumber
0,Aiyah e rain like quite big leh. If drizzling i can at least run home.,aiyah e rain like quite big leh drizzling least run home
0,Sure but since my parents will be working on Tuesday I don't really need a cover story,sure since parents working tuesday dont really need cover story
1,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,freemsg records indicate may entitled number pounds accident claim free reply yes msg opt text stop
2,ICICI Bank notice: Account suspended. Reactivate now.,icici bank notice account suspended reactivate
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 ",contacted dating service someone know find call mobile landline number poboxnumberldnsnumber
1,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",welcome ukmobiledate msg free giving free calling number future mgs billed numberp daily cancel send go stop number
0,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,hi im relaxing time ever get numberam every day party good night get home tomorrow numberish
0,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",anyways go gym whatever love smiles hope ok good day babe miss much already
1,Get free voucher on clothing. Shop now.,get free voucher clothing shop
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",wow love sooo much know barely stand wonder day goes well love think miss
2,SBI alert: Your KYC update. Click link to verify immediately.,sbi alert kyc update click link verify immediately
1,Get cashback on groceries. Shop now.,get cashback groceries shop
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,sports fans get latest sports news str number ur mobile number wk free plus free tone txt sport number wwwgetzedcouk number norm numbertxtnumberp
0,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@",storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone numberget name person bt girlfrnd g n g h
2,Recharge failed. Update payment.,recharge failed update payment
1,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",numbers flirting txt girl bloke ur name age eg girl zoe number number join get chatting
1,Today only: Buy 1 get 1 free.,today buy number get number free
2,Get loan without documents.,get loan without documents
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
1,Filthy stories and GIRLS waiting for your,filthy stories girls waiting
2,HDFC alert: Your unauthorized login. Click link to verify immediately.,hdfc alert unauthorized login click link verify immediately
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,numbermths half price orange line rental latest camera phones number free phone numbermths call mobilesdirect free number update ornumberstoptxt
1,Get special price on mobile. Shop now.,get special price mobile shop
1,Special Diwali sale.,special diwali sale
2,HDFC alert: Your card suspended. Click link to verify immediately.,hdfc alert card suspended click link verify immediately
0,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,lol grr mom taking forever prescription pharmacy like number minutes away ugh
1,Get cashback on groceries. Shop now.,get cashback groceries shop
2,Demat account blocked. Confirm identity.,demat account blocked confirm identity
2,ICICI alert: Your account blocked. Click link to verify immediately.,icici alert account blocked click link verify immediately
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
2,Update Aadhaar KYC to avoid blocking.,update aadhaar kyc avoid blocking
2,ICICI alert: Your unauthorized login. Click link to verify immediately.,icici alert unauthorized login click link verify immediately
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
0,Have your lunch and come quickly and open the door:),lunch come quickly open door
1,Get buy 1 get 1 on shopping. Shop now.,get buy number get number shopping shop
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
1,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,reply name address receive post weeks completely free accommodation various global locations wwwphbnumbercom phnumberp
0,"Lets use it next week, princess :)",lets use next week princess
2,Axis alert: Your OTP expired. Click link to verify immediately.,axis alert otp expired click link verify immediately
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,come takes little time child afraid dark become teenager wants stay night
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,dont know u u dont know send chat number lets find numberpmsg rcvd hgsuitenumbernumberlandsrowwnumberjnumberhl ldn number years
1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY Â£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",new mobiles number must go txt nokia number collect today number wwwnumbertcbiz numberoptout numbernumbergbpmtmsgnumber txtauction
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonone know trying contact via dating service find could call mobile landline number boxnumbersknumberch
0,K. I will sent it again,k sent
0,Did u download the fring app?,u download fring app
0,If i not meeting Ã¼ all rite then i'll go home lor. If Ã¼ dun feel like comin it's ok.,meeting rite ill go home lor dun feel like comin ok
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,u secret admirer looking number make contact ufind rreveal thinks ur specialcall numberstopsmsnumber
1,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,free top ringtone sub weekly ringtoneget numberst week freesend subpoly numbernumber per weekstop smsnumber
2,Axis alert: Your account blocked. Click link to verify immediately.,axis alert account blocked click link verify immediately
1,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins number txt orange call mobileupdnumber number callnumberoptoutnumberqfnumber
0,That's significant but dont worry.,thats significant dont worry
0,"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",dont worry number day big lambu ji vl cometil enjoy batchlor party
0,Oh dang! I didn't mean o send that to you! Lol!,oh dang didnt mean send lol
2,Loan approved instantly. Apply now.,loan approved instantly apply
1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,unique user id number removal send stop number customer services number
2,SBI alert: Your card suspended. Click link to verify immediately.,sbi alert card suspended click link verify immediately
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",contacted dating service someone know find call land line number poboxnumberwnumbertgnumberp
1,Get exclusive deal on clothing. Shop now.,get exclusive deal clothing shop
2,SBI alert: Your PAN verification. Click link to verify immediately.,sbi alert pan verification click link verify immediately
0,Huh so early.. Then Ã¼ having dinner outside izzit?,huh early dinner outside izzit
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,congrats nokia number video camera phone call number calls cost numberppm ave call numbermins vary mobiles number close number post bcmnumber ldn wcnumbernnumberxx
0,Thankyou so much for the call. I appreciate your care.,thankyou much call appreciate care
0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,sitting mu waiting everyone get suite take shower
0,Tell me something. Thats okay.,tell something thats okay
1,Get special price on mobile. Shop now.,get special price mobile shop
0,I know you mood off today,know mood today
0,Send me the new number,send new number
2,Kotak alert: Your account blocked. Click link to verify immediately.,kotak alert account blocked click link verify immediately
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468",themob check newest selection content games tones gossip babes sport keep mobile fit funky text wap number
